23821|DE|08|Rech|50.5167|7.0333
23822|DE|01|Rechberghausen|48.7333|9.6333
23823|DE|12|Rechlin|53.35|12.7333
23824|DE|02|Rechtmehring|48.1167|12.1667
23825|DE|06|Rechtsupweg|53.5333|7.3333
23826|DE|07|Recke|52.3833|7.7167
23827|DE|07|Recklinghausen|51.6167|7.2
23828|DE|14|Reddeber|51.8667|10.8
23829|DE|02|Redl|47.9333|12.85
23830|DE|02|Rednitzhembach|49.3053|11.0703
23831|DE|07|Rees|51.7667|6.4
23832|DE|06|Reese|52.5833|9.0667
23833|DE|07|Reetz|50.4333|6.7
23834|DE|12|Reetz|54.4833|13.6
23835|DE|02|Regen|48.9667|13.1333
23836|DE|02|Regensburg|49.015|12.0956
23837|DE|02|Regenstauf|49.1217|12.1292
23838|DE|02|Rehau|50.25|12.0333
23839|DE|10|Rehberg|54.6833|9.6167
23840|DE|08|Rehborn|49.7333|7.6833
23841|DE|06|Rehburg-Loccum|52.4667|9.2
23842|DE|08|Rehe|50.6333|8.1167
23843|DE|10|Rehhorst|53.8833|10.4667
23844|DE|09|Rehlingen-Siersburg|49.3667|6.6833
23845|DE|10|Rehm|54.3|9.0333
23846|DE|10|Rehm-Flehde-Bargen|54.2833|9.0167
23847|DE|06|Rehren|52.2333|9.2333
23848|DE|01|Reich|47.7667|9.75
23849|DE|05|Reichelsheim|49.715|8.8431
23850|DE|13|Reichenau|50.8|13.5833
23851|DE|13|Reichenbach|50.6167|12.3
23852|DE|01|Reichenberg|48.9833|9.4667
23853|DE|02|Reichenschwand|49.5167|11.3833
23854|DE|08|Reichenstein|50.6|7.6
23855|DE|11|Reichenwalde|52.2667|14
23856|DE|02|Reichersbeuern|47.7667|11.6333
23857|DE|01|Reichertshausen|49.3158|9.3056
23858|DE|02|Reichertsheim|48.2|12.2833
23859|DE|02|Reichertshofen|48.6667|11.4667
23860|DE|02|Reichling|47.9167|10.9333
23861|DE|13|Reichstein|50.8667|14.0667
23862|DE|08|Reifenberg|49.2833|7.5
23863|DE|15|Reifenstein|51.35|10.3667
23864|DE|08|Reiff|50.1|6.2
23865|DE|05|Reimboldshausen|50.8167|9.5333
23866|DE|08|Reimerath|50.3|6.9667
23867|DE|10|Reinbek|53.5167|10.25
23868|DE|13|Reinberg|50.9167|13.7167
23869|DE|10|Reinfeld|53.8333|10.4833
23870|DE|05|Reinhardshain|50.6167|8.9
23871|DE|13|Reinhardtsgrimma|50.9|13.75
23872|DE|02|Reinhartshausen|48.25|10.7333
23873|DE|06|Reinhausen|51.4667|9.9833
23874|DE|05|Reinheim|49.8269|8.8361
23875|DE|16|Reinickendorf|52.5667|13.3333
23876|DE|08|Reinig|49.7|6.55
23877|DE|13|Reinsdorf|50.7|12.5833
23878|DE|07|Reinshagen|50.8667|7.4167
23879|DE|02|Reisbach|48.5667|12.6333
23880|DE|02|Reischenhart|47.75|12.1167
23881|DE|01|Reischmann|47.7167|9.8667
23882|DE|05|Reisen|49.5789|8.7169
23883|DE|15|Reiser|51.25|10.4667
23884|DE|07|Reisholz|51.1833|6.8667
23885|DE|05|Reiskirchen|50.6|8.8333
23886|DE|06|Reith|53.4333|9.35
23887|DE|02|Reithof|48.2|11.9667
23888|DE|12|Rekentin|54.1|12.8333
23889|DE|10|Rellingen|53.65|9.8167
23890|DE|08|Remagen|50.5667|7.2333
23891|DE|06|Remels|53.3|7.75
23892|DE|06|Remlingen|52.1167|10.6667
23893|DE|10|Remmels|54.1167|9.65
23894|DE|15|Remptendorf|50.5333|11.65
23895|DE|07|Remscheid|51.1833|7.2
23896|DE|07|Remse|51.95|8.2833
23897|DE|01|Renchen|48.5833|8.0167
23898|DE|10|Rendsburg|54.3|9.6667
23899|DE|08|Rengsdorf|50.5|7.5
23900|DE|08|Rennerod|50.6167|8.0667
23901|DE|02|Rennertshofen|48.25|10.2333
23902|DE|01|Renningen|48.7667|8.9333
23903|DE|01|Renquishausen|48.0833|8.9
23904|DE|02|Rentweinsdorf|50.0667|10.8
23905|DE|12|Renz|54.3|13.3333
23906|DE|10|Renzel|53.7167|9.85
23907|DE|06|Reppenstedt|53.25|10.35
23908|DE|12|Retgendorf|53.7333|11.5
23909|DE|06|Rethem|52.7833|9.3833
23910|DE|10|Rethwisch|53.8667|9.6
23911|DE|02|Rettenbach|47.9167|12.65
23912|DE|02|Rettenberg|47.5833|10.3
23913|DE|02|Retz|49.35|12.5333
23914|DE|14|Retzau|51.7333|12.3167
23915|DE|02|Retzstadt|49.9125|9.8819
23916|DE|05|Reulbach|50.5167|9.9667
23917|DE|01|Reusch|49.35|10.1
23918|DE|01|Reute|47.65|9.7667
23919|DE|02|Reutenhof|48.5833|10.6667
23920|DE|02|Reuter|47.5667|10.1333
23921|DE|05|Reuters|50.6833|9.3667
23922|DE|08|Reuth|50.3|6.4833
23923|DE|01|Reutlingen|48.4833|9.2167
23924|DE|08|Rhaunen|49.85|7.35
23925|DE|07|Rheda|51.85|8.3
23926|DE|07|Rhede|51.8333|6.7
23927|DE|06|Rheden|52.0667|9.7833
23928|DE|07|Rhein|50.85|7.7
23929|DE|01|Rheinau|48.8667|8.2
23930|DE|07|Rheinbach|50.6333|6.95
23931|DE|07|Rheinberg|51.55|6.6
23932|DE|08|Rheinbreitbach|50.6167|7.2333
23933|DE|08|Rheinbrohl|50.5|7.3333
23934|DE|07|Rheindalen|51.15|6.3667
23935|DE|07|Rheine|52.2833|7.45
23936|DE|01|Rheinfelden|47.5667|7.8
23937|DE|01|Rheinhausen|49.285|8.4703
23938|DE|08|Rheinzabern|49.1181|8.2781
23939|DE|08|Rhens|50.2833|7.6167
23940|DE|07|Rheurdt|51.4667|6.4667
23941|DE|07|Rheydt|51.1667|6.45
23942|DE|07|Rhode|51.05|7.8667
23943|DE|06|Rhumspringe|51.5833|10.3
23944|DE|07|Rhynern|51.6333|7.85
23945|DE|12|Ribnitz-Damgarten|54.25|12.4667
23946|DE|08|Richert|50.6167|7.6
23947|DE|01|Rickenbach|47.6167|7.9833
23948|DE|10|Rickert|54.3333|9.6667
23949|DE|10|Rickling|54.0167|10.1667
23950|DE|02|Rieberseck|48.4|12.4667
23951|DE|01|Ried|47.6333|9.75
23952|DE|05|Riede|51.2|9.25
23953|DE|01|Rieden|47.9|10.0667
23954|DE|08|Rieden|50.4|7.1833
23955|DE|01|Riedenberg|48.7333|9.2167
23956|DE|08|Riedenburg|49.7667|7.0833
23957|DE|02|Riedenheim|49.5572|9.9781
23958|DE|14|Rieder|51.7333|11.1667
23959|DE|01|Riederich|48.55|9.2667
23960|DE|02|Riedering|47.8333|12.2
23961|DE|02|Riedertsham|48.5|13.15
23962|DE|02|Riedl|48.1667|12.7333
23963|DE|02|Riedler|47.7|11.95
23964|DE|01|Riedlingen|48.15|9.4667
23965|DE|07|Riege|51.7667|8.5333
23966|DE|01|Riegel|48.15|7.75
23967|DE|01|Riegelhof|49.0333|10.0833
23968|DE|09|Riegelsberg|49.3|6.9333
23969|DE|02|Riegsee|47.7|11.2333
23970|DE|07|Riehe|52.45|9.0667
23971|DE|07|Riehl|50.95|6.9667
23972|DE|01|Rielasingen-Worblingen|47.7333|8.8333
23973|DE|02|Riem|48.1333|11.6833
23974|DE|02|Riemerling|48.0667|11.6667
23975|DE|07|Riemke|51.3833|7.8333
23976|DE|02|Rieneck|50.1|9.65
23977|DE|06|Riepe|52.9333|9.7333
23978|DE|13|Riesa|51.3|13.3
23979|DE|08|Rieschweiler|49.25|7.5
23980|DE|11|Riesdorf|51.95|13.2333
23981|DE|07|Riesel|51.7|9.1667
23982|DE|01|Riesen|47.7667|9.5667
23983|DE|07|Rietberg|51.7833|8.4333
23984|DE|11|Rietdorf|51.8833|13.3833
23985|DE|01|Rieter|47.7667|9.4833
23986|DE|15|Riethnordhausen|51.0833|11
23987|DE|09|Rilchingen|49.1333|7.05
23988|DE|05|Rimbach|49.625|8.7631
23989|DE|02|Rimlas|50.0667|11.6667
23990|DE|02|Rimpar|49.8564|9.9583
23991|DE|02|Rimsting|47.8833|12.3333
23992|DE|07|Ringel|52.1333|7.8333
23993|DE|11|Ringenwalde|52.6167|14.1333
23994|DE|06|Ringstedt|53.5667|8.85
23995|DE|07|Rinnen|50.5167|6.55
23996|DE|06|Rinteln|52.1833|9.0833
23997|DE|15|Rippersroda|50.7667|10.8667
23998|DE|07|Rippert|50.8667|7.3
23999|DE|04|Rissen|53.5833|9.7667
24000|DE|10|Risum-Lindholm|54.7667|8.8833
24001|DE|15|Ritschenhausen|50.5167|10.45
24002|DE|06|Ritterhude|53.1833|8.75
24003|DE|10|Ritzerau|53.6667|10.5667
24004|DE|02|Ritzing|48.2333|12.9833
24005|DE|08|Riveris|49.7167|6.7667
24006|DE|15|Roben|50.95|12.05
24007|DE|11|Rocher|52.0833|14.1333
24008|DE|13|Rochlitz|51.05|12.8
24009|DE|07|Rockel|52.05|7.2667
24010|DE|01|Rockenau|49.4467|8.9975
24011|DE|05|Rockenberg|50.4333|8.7333
24012|DE|08|Rockenhausen|49.6333|7.8333
24013|DE|08|Rockeskyll|50.25|6.7
24014|DE|05|Rocklinghausen|51.3167|8.9333
24015|DE|02|Rodach|50.3333|10.7833
24016|DE|08|Rodalben|49.2333|7.6333
24017|DE|07|Rodde|52.2833|7.5167
24018|DE|12|Rodde|54|12.8833
24019|DE|09|Roden|49.3333|6.75
24020|DE|05|Rodenbach|50.15|9.0333
24021|DE|08|Rodenbach|49.4667|7.65
24022|DE|05|Rodenberg|50.6167|8.2167
24023|DE|07|Roder|50.4667|6.5333
24024|DE|13|Rodersdorf|50.4667|12.0167
24025|DE|14|Rodersdorf|51.8833|11.2167
24026|DE|13|Rodewisch|50.5333|12.4167
24027|DE|13|Rodewitz|51.1|14.45
24028|DE|05|Rodgau|50.0167|8.8333
24029|DE|02|Roding|49.1964|12.5186
24030|DE|14|Rodleben|51.9|12.2
24031|DE|08|Roes|50.25|7.2667
24032|DE|07|Roetgen|50.65|6.2
24033|DE|02|Roggenburg|48.2833|10.2333
24034|DE|12|Roggentin|53.3333|12.8833
24035|DE|12|Rohlstorf|53.9167|11.5333
24036|DE|13|Rohna|51.3667|13.85
24037|DE|13|Rohne|51.5333|14.5167
24038|DE|07|Rohr|50.45|6.7333
24039|DE|01|Rohrbach|47.8667|9.85
24040|DE|11|Rohrbeck|51.9667|13.05
24041|DE|01|Rohrberg|47.7167|7.9
24042|DE|01|Rohrdorf|47.7333|10.0833
24043|DE|07|Rohren|50.55|6.2833
24044|DE|12|Roidin|53.85|13.1833
24045|DE|07|Roland|51.7667|8
24046|DE|06|Rolfshagen|52.2333|9.1667
24047|DE|06|Rollshausen|51.5667|10.2167
24048|DE|08|Rom|50.1667|6.6667
24049|DE|07|Rommel|51.35|7.15
24050|DE|01|Rommelshausen|48.8|9.3167
24051|DE|07|Rommen|50.8333|7.6
24052|DE|07|Rommerskirchen|51.0333|6.6833
24053|DE|05|Romrod|50.7167|9.2167
24054|DE|02|Ronheim|48.8|10.6833
24055|DE|15|Ronneburg|50.8667|12.1833
24056|DE|06|Ronnenberg|52.3167|9.65
24057|DE|02|Ronsberg|47.9|10.4167
24058|DE|07|Ronsdorf|51.2333|7.2
24059|DE|15|Rosa|50.7167|10.25
24060|DE|07|Rosbach|50.8|7.6167
24061|DE|02|Roschau|49.7167|12.2
24062|DE|08|Roschbach|49.2461|8.1189
24063|DE|06|Rosche|52.9833|10.75
24064|DE|02|Roschlaub|50.0167|11.0167
24065|DE|06|Rosdorf|51.5|9.9
24066|DE|07|Rosellen|51.1333|6.7167
24067|DE|07|Rosen|51.4333|7.5333
24068|DE|02|Rosenau|48.5667|13.4833
24069|DE|01|Rosenberg|47.7833|9.1167
24070|DE|07|Rosendahl|51.7667|7.95
24071|DE|01|Rosenfeld|48.2833|8.7167
24072|DE|11|Rosengarten|52.35|14.4667
24073|DE|02|Rosenheim|47.85|12.1333
24074|DE|10|Rosenhof|54.25|11.0333
24075|DE|10|Rosenkranz|54.9|8.75
24076|DE|11|Rosenow|53.2667|13.5167
24077|DE|11|Rosenthal|51.8667|13.4667
24078|DE|02|Rosing|48.7|11.2333
24079|DE|13|Rossau|51|13.0667
24080|DE|12|Rostock|54.0833|12.1333
24081|DE|01|Rot Am See|49.25|10.0167
24082|DE|05|Rotenburg|50.9833|9.7167
24083|DE|06|Rotenburg|53.1167|9.4
24084|DE|02|Roth|49.245|11.0911
24085|DE|07|Rothe|51.65|9.2667
24086|DE|01|Rotheidlen|47.7333|9.7
24087|DE|07|Rothenberg|51.0833|7
24088|DE|05|Rothenbergen|50.2|9.1167
24089|DE|02|Rothenbuch|49.9653|9.3939
24090|DE|13|Rothenburg|51.3333|14.9667
24091|DE|02|Rothenfels|49.25|11.55
24092|DE|08|Rothselberg|49.55|7.6
24093|DE|01|Rotsel|48.2667|8.2833
24094|DE|07|Rott|50.6833|6.2167
24095|DE|02|Rott Am Inn|47.9833|12.1333
24096|DE|14|Rotta|51.7667|12.6167
24097|DE|02|Rottach|47.6|10.3
24098|DE|02|Rottach-Egern|47.7|11.7667
24099|DE|02|Rottbach|48.25|11.25
24100|DE|01|Rottenacker|48.2333|9.6833
24101|DE|15|Rottenbach|50.4|11.2667
24102|DE|02|Rottenbuch|47.7333|10.9667
24103|DE|01|Rottenburg|48.4667|8.9333
24104|DE|02|Rottendorf|49.45|12.0667
24105|DE|02|Rottenmann|48.8|12.8
24106|DE|06|Rottmann|52.75|8.85
24107|DE|01|Rottweil|48.1667|8.6167
24108|DE|12|Rowa|53.4833|13.2667
24109|DE|08|Roxheim|49.5811|8.3628
24110|DE|12|Roxin|53.8667|11.0833
24111|DE|11|Ruben|51.8|14.2167
24112|DE|12|Rubenow|53.7333|13.55
24113|DE|01|Ruchenschwand|47.7333|8.0833
24114|DE|08|Ruchheim|49.4725|8.3272
24115|DE|01|Rudersberg|48.8833|9.5333
24116|DE|02|Ruderting|48.65|13.4167
24117|DE|02|Rudertshofen|49.1|11.4
24118|DE|15|Rudolstadt|50.7167|11.3333
24119|DE|01|Ruhestein|48.55|8.2167
24120|DE|15|Ruhla|50.8833|10.3667
24121|DE|11|Ruhland|51.4667|13.8667
24122|DE|02|Ruhpolding|47.7667|12.65
24123|DE|02|Ruhstorf|48.4333|13.3333
24124|DE|02|Rumgraben|47.8167|12.5667
24125|DE|02|Rummelsberg|49.3667|11.2667
24126|DE|02|Runding|49.2167|12.7667
24127|DE|05|Runkel|50.4|8.1667
24128|DE|06|Runstedt|52.1833|10.9833
24129|DE|08|Ruppach-Goldhausen|50.4667|7.8833
24130|DE|08|Ruppertsweiler|49.2|7.6833
24131|DE|07|Ruppichteroth|50.85|7.4833
24132|DE|01|Rust|48.2667|7.7333
24133|DE|01|Rutesheim|48.8|8.95
24134|DE|08|Ruwer|49.7833|6.7167
24135|DE|02|Saal|48.9|11.9333
24136|DE|15|Saalburg|50.5|11.7333
24137|DE|15|Saaldorf|50.45|11.7
24138|DE|15|Saalfeld|50.65|11.3667
24139|DE|02|Saalhaupt|48.8833|12.0667
24140|DE|06|Saalsdorf|52.3833|11.05
24141|DE|08|Saarburg|49.6|6.55
24142|DE|09|Saarlouis|49.3167|6.75
24143|DE|09|Saarwellingen|49.35|6.8167
24144|DE|07|Saat|51.3667|7.6667
24145|DE|02|Sachsen|49.3|10.4
24146|DE|11|Sachsenhausen|52.7833|13.2333
24147|DE|07|Saerbeck|52.1833|7.6333
24148|DE|12|Sagard|54.5333|13.55
24149|DE|08|Sainerholz|50.5167|7.85
24150|DE|01|Salach|48.6833|9.7333
24151|DE|14|Salbke|52.0833|11.6667
24152|DE|02|Salching|48.8167|12.5667
24153|DE|02|Saldenburg|48.7833|13.35
24154|DE|10|Salem|53.6667|10.8333
24155|DE|02|Saliter|47.7|11.0667
24156|DE|02|Sallach|47.7|11.0833
24157|DE|08|Salm|50.15|6.6833
24158|DE|08|Salmtal|49.9333|6.85
24159|DE|15|Salomonsborn|51|10.95
24160|DE|12|Salow|53.6833|13.4833
24161|DE|08|Salz|50.5|7.9667
24162|DE|05|Salzberg|50.9|9.5
24163|DE|06|Salzbergen|52.3333|7.35
24164|DE|11|Salzbrunn|52.1833|12.9333
24165|DE|08|Salzburg|50.6667|8.05
24166|DE|06|Salzgitter|52.0833|10.3333
24167|DE|06|Salzhausen|53.2333|10.1667
24168|DE|06|Salzhemmendorf|52.0667|9.6167
24169|DE|07|Salzkotten|51.6667|8.6
24170|DE|14|Salzwedel|52.85|11.15
24171|DE|02|Salzweg|48.6167|13.4833
24172|DE|12|Samtens|54.35|13.2833
24173|DE|08|Samuelshof|49.4833|7.6333
24174|DE|07|Sand|50.7167|7.3167
24175|DE|14|Sandau|52.7833|12.05
24176|DE|07|Sandberg|51.3333|6.6167
24177|DE|06|Sandbrink|52.5|8.3667
24178|DE|06|Sande|53.5|8
24179|DE|10|Sande|54.7333|8.95
24180|DE|06|Sanderbusch|53.5167|8.0167
24181|DE|14|Sandersdorf|51.6333|12.2667
24182|DE|10|Sandesneben|53.6833|10.5
24183|DE|07|Sandfort|51.8833|7.8167
24184|DE|06|Sandhatten|53.0167|8.3167
24185|DE|01|Sandhausen|49.3428|8.6592
24186|DE|06|Sandkamp|52.4333|10.75
24187|DE|06|Sandstedt|53.3667|8.5333
24188|DE|10|Sandweg|53.7167|9.65
24189|DE|14|Sangerhausen|51.4667|11.3
24190|DE|12|Sanitz|53.8167|13.5833
24191|DE|06|Sankt Andreasberg|51.7167|10.5167
24192|DE|01|Sankt Annahof|48.0333|9.95
24193|DE|07|Sankt Augustin|50.7667|7.1833
24194|DE|12|Sankt Georg|53.55|13.25
24195|DE|01|Sankt Georgen|48.1333|8.3333
24196|DE|09|Sankt Ingbert|49.2833|7.1167
24197|DE|01|Sankt Leon-Rot|49.2664|8.6167
24198|DE|08|Sankt Thomas|50.0667|6.6
24199|DE|09|Sankt Wendel|49.4667|7.1667
24200|DE|02|Sankt Wolfgang|48.0167|12.5
24201|DE|06|Sannau|53.1333|8.6
24202|DE|11|Sargleben|53.1833|11.65
24203|DE|12|Sarow|53.8|13.1
24204|DE|06|Sarstedt|52.2333|9.85
24205|DE|01|Sasbachwalden|48.6167|8.1333
24206|DE|01|Sassen|47.6667|9.5333
24207|DE|07|Sassenbach|51.1|7.4
24208|DE|07|Sassenberg|52|8.05
24209|DE|06|Sassenburg|52.5167|10.6333
24210|DE|07|Sassenhausen|50.9833|8.4
24211|DE|07|Sasserath|50.4667|6.8167
24212|DE|10|Satrup|54.7|9.6
24213|DE|01|Satteldorf|49.1667|10.0833
24214|DE|14|Saubach|51.2167|11.5333
24215|DE|06|Sauensiek|53.3833|9.6
24216|DE|07|Sauerbruch|51.3167|7.3
24217|DE|02|Sauerlach|47.9667|11.65
24218|DE|01|Saulgau|48.0167|9.5
24219|DE|02|Saulgrub|47.6667|11.0333
24220|DE|11|Sawall|52.0667|14.1833
24221|DE|13|Saxonia|51.3833|14.1167
24222|DE|08|Sayn|50.4333|7.5833
24223|DE|05|Schaafheim|49.9242|9.0094
24224|DE|10|Schaalby|54.55|9.6333
24225|DE|07|Schaan|51.1|6.4833
24226|DE|10|Schacht|54.3167|9.7167
24227|DE|10|Schacht-Audorf|54.3167|9.7167
24228|DE|14|Schachtberg|51.4667|11.7667
24229|DE|11|Schadow|52.05|14.2667
24230|DE|09|Schaffhausen|49.2667|6.8167
24231|DE|10|Schafflund|54.7667|9.1833
24232|DE|01|Schafhof|48.65|9.4833
24233|DE|02|Schaitz|50.0167|11.5667
24234|DE|15|Schalkau|50.4|11.0167
24235|DE|07|Schalke|51.5167|7.0833
24236|DE|01|Schallstadt|47.95|7.75
24237|DE|06|Schandelah|52.2667|10.7
24238|DE|09|Schank|49.4667|6.5833
24239|DE|07|Schanz|51.05|6.1667
24240|DE|07|Schanze|51.1333|8.3667
24241|DE|06|Schapen|52.2833|10.6
24242|DE|10|Scharbeutz|54.0333|10.75
24243|DE|02|Scharlau|49.2|12.65
24244|DE|08|Scharrhof|49.35|7.55
24245|DE|10|Schashagen|54.1333|10.8833
24246|DE|02|Schatz|48.55|11.8333
24247|DE|14|Schauen|51.95|10.7167
24248|DE|02|Schauenstein|50.2667|11.75
24249|DE|08|Schauerberg|49.3167|7.5833
24250|DE|02|Schaufling|48.85|13.0667
24251|DE|01|Schauinsland|47.9333|7.9
24252|DE|08|Schaumburg|50.3333|7.9833
24253|DE|02|Schechen|47.8167|11.3333
24254|DE|01|Schechingen|48.8667|9.9167
24255|DE|06|Scheden|51.45|9.7333
24256|DE|01|Scheer|48.0667|9.2833
24257|DE|13|Scheibe|50.5667|13
24258|DE|07|Scheid|50.8833|7.2333
24259|DE|02|Scheidegg|47.5833|9.85
24260|DE|07|Scheidt|50.95|7.45
24261|DE|01|Schelklingen|48.3667|9.7333
24262|DE|01|Schellenberg|47.6833|8.0167
24263|DE|06|Schellerten|52.1833|10.1
24264|DE|05|Schellnhausen|50.6667|9.15
24265|DE|07|Schemmerhausen|50.95|7.65
24266|DE|10|Schenefeld|53.6|9.8167
24267|DE|08|Schenkelberg|50.6|7.7833
24268|DE|11|Schenkenberg|52.3833|12.7167
24269|DE|01|Scheppach|49.1644|9.4406
24270|DE|06|Scherenbostel|52.5167|9.7333
24271|DE|02|Scherer|48.0333|12.35
24272|DE|07|Schermbeck|51.6833|6.8667
24273|DE|11|Schernsdorf|52.2|14.4833
24274|DE|02|Scheuer|48.95|12.2167
24275|DE|07|Scheven|50.5667|6.6
24276|DE|02|Scheyern|48.5|11.4667
24277|DE|13|Schiedel|50.8|12.3833
24278|DE|07|Schieder|51.9167|9.15
24279|DE|07|Schieder-Schwalenberg|51.8833|9.1833
24280|DE|10|Schieren|53.95|10.3833
24281|DE|10|Schierensee|54.25|9.9833
24282|DE|06|Schierhorn|53.2667|9.9167
24283|DE|14|Schierke|51.7667|10.6667
24284|DE|02|Schierling|48.8333|12.1333
24285|DE|08|Schiersfeld|49.7|7.7667
24286|DE|06|Schiffdorf|53.5333|8.65
24287|DE|08|Schifferstadt|49.3872|8.3747
24288|DE|09|Schiffweiler|49.3667|7.1333
24289|DE|13|Schilbach|50.4|12.3
24290|DE|11|Schilda|51.6|13.3833
24291|DE|11|Schilde|53.05|11.7667
24292|DE|02|Schildorn|48.45|13.1333
24293|DE|11|Schildow|52.6333|13.3833
24294|DE|06|Schillig|53.7|8.0167
24295|DE|01|Schillingshof|48.7|9.7833
24296|DE|01|Schiltach|48.2833|8.35
24297|DE|13|Schimmel|50.45|12.7
24298|DE|13|Schirgiswalde|51.0667|14.4333
24299|DE|13|Schkeuditz|51.4|12.2167
24300|DE|14|Schkopau|51.4|11.9833
24301|DE|02|Schlacht|48|11.85
24302|DE|02|Schlag|47.8167|11.05
24303|DE|07|Schlangen|51.8167|8.8333
24304|DE|05|Schlangenbad|50.1|8.1
24305|DE|02|Schlecht|47.7667|12.15
24306|DE|02|Schleerieth|50.0167|10.1
24307|DE|14|Schleesen|51.7833|12.4833
24308|DE|13|Schlegel|50.9833|14.8833
24309|DE|08|Schleich|49.8167|6.8333
24310|DE|02|Schleicher|49.0667|13.25
24311|DE|07|Schleiden|50.5333|6.4667
24312|DE|13|Schleife|51.5333|14.5333
24313|DE|13|Schleinitz|51.1667|13.2833
24314|DE|15|Schleiz|50.5833|11.8167
24315|DE|13|Schlema|50.6167|12.6667
24316|DE|11|Schlenzer|51.9667|13.25
24317|DE|10|Schleswig|54.5167|9.55
24318|DE|13|Schlettau|50.5667|12.95
24319|DE|15|Schleusingen|50.5167|10.75
24320|DE|01|Schlicht|47.8667|8.2
24321|DE|10|Schlichting|54.3167|9.0833
24322|DE|01|Schliengen|47.75|7.5833
24323|DE|01|Schlier|47.7667|9.6667
24324|DE|01|Schlierbach|48.6667|9.5167
24325|DE|02|Schliersee|47.7333|11.8667
24326|DE|02|Schlingen|47.9667|10.6167
24327|DE|05|Schlitz|50.6667|9.5667
24328|DE|15|Schlotheim|51.25|10.6667
24329|DE|02|Schlott|48.3333|13.05
24330|DE|12|Schmakentin|53.8833|11.5667
24331|DE|07|Schmalenbach|51.2|7.4667
24332|DE|01|Schmalenberg|48.9|9.6
24333|DE|10|Schmalensee|54.0833|10.2667
24334|DE|15|Schmalkalden|50.7167|10.45
24335|DE|07|Schmallenberg|51.15|8.3
24336|DE|09|Schmelz|49.4333|6.85
24337|DE|02|Schmerlenbach|49.9833|9.2333
24338|DE|01|Schmiden|48.8333|9.2667
24339|DE|07|Schmidt|50.6667|6.4
24340|DE|08|Schmidthahn|50.6|7.8167
24341|DE|01|Schmiechen|48.3667|9.7167
24342|DE|11|Schmiedeberg|53.15|13.95
24343|DE|15|Schmiedehausen|51.0667|11.6667
24344|DE|08|Schmiedel|49.9833|7.5
24345|DE|08|Schmitt|50.1667|7.0167
24346|DE|05|Schmitten|50.2667|8.45
24347|DE|02|Schnabelwaid|49.8167|11.5833
24348|DE|02|Schnaitt|47.8|11.5667
24349|DE|02|Schnaittach|49.5592|11.3431
24350|DE|02|Schnaittenbach|49.55|12.0167
24351|DE|02|Schneckenlohe|50.2167|11.2
24352|DE|06|Schnee|53.6333|9.4833
24353|DE|13|Schneeberg|50.6|12.6333
24354|DE|06|Schneeren|52.5333|9.3333
24355|DE|06|Schneiderkrug|52.8|8.2167
24356|DE|02|Schneizlreuth|47.6833|12.8
24357|DE|06|Schnellenberg|53.2333|10.3667
24358|DE|07|Schneppenheim|50.7|6.85
24359|DE|01|Schnetzenhausen|47.6833|9.4333
24360|DE|06|Schneverdingen|53.1167|9.8
24361|DE|07|Schnorrenberg|50.8|6.8667
24362|DE|02|Schober|47.65|10.8667
24363|DE|08|Schoden|49.6333|6.5833
24364|DE|01|Schollbrunn|49.4361|9.0806
24365|DE|02|Schollbrunn|49.835|9.4639
24366|DE|14|Schollene|52.6833|12.2167
24367|DE|01|Schomburg|47.6833|9.75
24368|DE|01|Schonach|48.15|8.2
24369|DE|07|Schoneberg|51.65|8.1833
24370|DE|02|Schongau|47.8167|10.9
24371|DE|02|Schonstett|47.9833|12.25
24372|DE|02|Schonungen|50.05|10.3167
24373|DE|01|Schopfheim|47.65|7.8167
24374|DE|01|Schopfloch|48.45|8.55
24375|DE|08|Schopp|49.35|7.6833
24376|DE|01|Schoren|47.8167|8.9167
24377|DE|02|Schorn|47.7|11.75
24378|DE|01|Schorndorf|48.8|9.5333
24379|DE|08|Schornsheim|49.8458|8.175
24380|DE|06|Schortens|53.5333|7.95
24381|DE|05|Schotten|50.5|9.1333
24382|DE|02|Schottenstein|50.15|10.9
24383|DE|06|Schottjer Dreesche|53.5167|7.25
24384|DE|11|Schraden|51.4333|13.7
24385|DE|01|Schramberg|48.2333|8.3833
24386|DE|02|Schramm|48.5833|13.4167
24387|DE|01|Schrannen|48.3167|8.2
24388|DE|07|Schreck|50.8167|7.2667
24389|DE|05|Schrecksbach|50.8333|9.2833
24390|DE|07|Schrick|51.4333|7.2333
24391|DE|01|Schriesheim|49.4778|8.6728
24392|DE|02|Schrobenhausen|48.55|11.2667
24393|DE|01|Schrozberg|49.3453|9.9794
24394|DE|08|Schuld|50.45|6.8833
24395|DE|11|Schulen|52.0667|14.1167
24396|DE|11|Schulzendorf|52.3667|13.5833
24397|DE|01|Schutterwald|48.45|7.8833
24398|DE|08|Schutz|50.1333|6.75
24399|DE|12|Schwaan|53.95|12.1167
24400|DE|02|Schwabach|49.3292|11.0256
24401|DE|02|Schwabbruck|47.8333|10.8333
24402|DE|02|Schwabe|48.2|11.8833
24403|DE|13|Schwaben|50.9|12.5833
24404|DE|01|Schwabenheim|49.45|8.6333
24405|DE|07|Schwabhausen|51.2|7.1167
24406|DE|02|Schwabing|48.1667|11.5833
24407|DE|10|Schwabstedt|54.4|9.1833
24408|DE|01|Schwackenreute|47.9167|9.05
